Filename:,25FC01540_CH2_100.00mA__NAV_50.0C_00_OSA.csv
+1.57124400E-006,-6.05103562E+001
+1.57124800E-006,-6.03443190E+001
+1.57125200E-006,-6.01101838E+001
+1.57125600E-006,-6.01057273E+001
+1.57126000E-006,-5.99258802E+001
+1.57126400E-006,-6.00275348E+001
+1.57126800E-006,-6.02495389E+001
+1.57127200E-006,-6.09162415E+001
+1.57127600E-006,-6.03185878E+001
+1.57128000E-006,-6.05446200E+001
+1.57128400E-006,-6.01201640E+001
+1.57128800E-006,-6.00185885E+001
+1.57129200E-006,-5.97909788E+001
+1.57129600E-006,-6.01747971E+001
+1.57130000E-006,-5.93074222E+001
+1.57130400E-006,-5.98252439E+001
+1.57130800E-006,-5.97898916E+001
+1.57131200E-006,-5.96348808E+001
+1.57131600E-006,-5.97380120E+001
+1.57132000E-006,-6.01935449E+001
+1.57132400E-006,-5.94865404E+001
+1.57132800E-006,-5.89201622E+001
+1.57133200E-006,-5.87964639E+001
+1.57133600E-006,-5.90721751E+001
+1.57134000E-006,-5.92030971E+001
+1.57134400E-006,-5.88331244E+001
+1.57134800E-006,-5.90068020E+001
+1.57135200E-006,-5.89902894E+001
+1.57135600E-006,-5.87863157E+001
+1.57136000E-006,-5.84767000E+001
+1.57136400E-006,-5.84388390E+001
+1.57136800E-006,-5.82244556E+001
+1.57137200E-006,-5.79811150E+001
+1.57137600E-006,-5.79182415E+001
+1.57138000E-006,-5.80616834E+001
+1.57138400E-006,-5.83047184E+001
+1.57138800E-006,-5.81738675E+001
+1.57139200E-006,-5.79620304E+001
+1.57139600E-006,-5.75161439E+001
+1.57140000E-006,-5.73350530E+001
+1.57140400E-006,-5.72404736E+001
+1.57140800E-006,-5.80375983E+001
+1.57141200E-006,-5.74952900E+001
+1.57141600E-006,-5.72342709E+001
+1.57142000E-006,-5.74383152E+001
+1.57142400E-006,-5.75617597E+001
+1.57142800E-006,-5.75619034E+001
+1.57143200E-006,-5.75798013E+001
+1.57143600E-006,-5.74794817E+001
+1.57144000E-006,-5.66662138E+001
+1.57144400E-006,-5.71740212E+001
+1.57144800E-006,-5.76844042E+001
+1.57145200E-006,-5.76261120E+001
+1.57145600E-006,-5.73051420E+001
+1.57146000E-006,-5.73385604E+001
+1.57146400E-006,-5.78427363E+001
+1.57146800E-006,-5.82049044E+001
+1.57147200E-006,-5.83208961E+001
+1.57147600E-006,-5.75948762E+001
+1.57148000E-006,-5.77344790E+001
+1.57148400E-006,-5.79112349E+001
+1.57148800E-006,-5.81778990E+001
+1.57149200E-006,-5.84776320E+001
+1.57149600E-006,-5.80561543E+001
+1.57150000E-006,-5.80013457E+001
+1.57150400E-006,-5.81525396E+001
+1.57150800E-006,-5.88522697E+001
+1.57151200E-006,-5.89819360E+001
+1.57151600E-006,-5.92111181E+001
+1.57152000E-006,-5.89517930E+001
+1.57152400E-006,-5.86224426E+001
+1.57152800E-006,-5.89785189E+001
+1.57153200E-006,-5.90930538E+001
+1.57153600E-006,-5.93912394E+001
+1.57154000E-006,-5.88916837E+001
+1.57154400E-006,-5.88678819E+001
+1.57154800E-006,-5.95443002E+001
+1.57155200E-006,-6.00274182E+001
+1.57155600E-006,-6.08122443E+001
+1.57156000E-006,-6.02949260E+001
+1.57156400E-006,-6.03701709E+001
+1.57156800E-006,-6.03482280E+001
+1.57157200E-006,-5.99455346E+001
+1.57157600E-006,-6.00151112E+001
+1.57158000E-006,-5.99440401E+001
+1.57158400E-006,-5.96149374E+001
+1.57158800E-006,-5.99818508E+001
+1.57159200E-006,-6.00966448E+001
+1.57159600E-006,-6.04708263E+001
+1.57160000E-006,-6.07643194E+001
+1.57160400E-006,-6.13414436E+001
+1.57160800E-006,-6.09378744E+001
+1.57161200E-006,-6.08669412E+001
+1.57161600E-006,-6.10218772E+001
+1.57162000E-006,-6.03043400E+001
+1.57162400E-006,-6.05274541E+001
+1.57162800E-006,-6.05301111E+001
+1.57163200E-006,-6.04107683E+001
+1.57163600E-006,-6.06355038E+001
+1.57164000E-006,-6.10983964E+001
+1.57164400E-006,-6.01092053E+001
+1.57164800E-006,-6.15639351E+001
+1.57165200E-006,-6.10233574E+001
+1.57165600E-006,-6.09194489E+001
+1.57166000E-006,-6.07822004E+001
+1.57166400E-006,-6.08203598E+001
+1.57166800E-006,-6.01962977E+001
+1.57167200E-006,-6.04654510E+001
+1.57167600E-006,-6.06916797E+001
+1.57168000E-006,-6.05849455E+001
+1.57168400E-006,-6.06969745E+001
+1.57168800E-006,-6.07944902E+001
+1.57169200E-006,-6.04487313E+001
+1.57169600E-006,-6.08042626E+001
+1.57170000E-006,-6.06750781E+001
+1.57170400E-006,-6.00514638E+001
+1.57170800E-006,-6.04837766E+001
+1.57171200E-006,-6.02274186E+001
+1.57171600E-006,-5.98107454E+001
+1.57172000E-006,-5.98497648E+001
+1.57172400E-006,-5.97621650E+001
+1.57172800E-006,-5.94851518E+001
+1.57173200E-006,-6.01630544E+001
+1.57173600E-006,-5.96659804E+001
+1.57174000E-006,-5.97578800E+001
+1.57174400E-006,-5.97031066E+001
+1.57174800E-006,-5.96037043E+001
+1.57175200E-006,-5.89220831E+001
+1.57175600E-006,-5.93310649E+001
+1.57176000E-006,-5.88276609E+001
+1.57176400E-006,-5.87176631E+001
+1.57176800E-006,-5.87825630E+001
+1.57177200E-006,-5.89406489E+001
+1.57177600E-006,-5.86441918E+001
+1.57178000E-006,-5.87811710E+001
+1.57178400E-006,-5.88803235E+001
+1.57178800E-006,-5.87403663E+001
+1.57179200E-006,-5.84906157E+001
+1.57179600E-006,-5.85972572E+001
+1.57180000E-006,-5.82447700E+001
+1.57180400E-006,-5.83594538E+001
+1.57180800E-006,-5.78429418E+001
+1.57181200E-006,-5.80926523E+001
+1.57181600E-006,-5.81715170E+001
+1.57182000E-006,-5.79025113E+001
+1.57182400E-006,-5.80049579E+001
+1.57182800E-006,-5.80961111E+001
+1.57183200E-006,-5.82956867E+001
+1.57183600E-006,-5.81910249E+001
+1.57184000E-006,-5.83207801E+001
+1.57184400E-006,-5.82517969E+001
+1.57184800E-006,-5.83693546E+001
+1.57185200E-006,-5.81884434E+001
+1.57185600E-006,-5.79414377E+001
+1.57186000E-006,-5.76417318E+001
+1.57186400E-006,-5.81140323E+001
+1.57186800E-006,-5.84238290E+001
+1.57187200E-006,-5.85651894E+001
+1.57187600E-006,-5.88773179E+001
+1.57188000E-006,-5.90393843E+001
+1.57188400E-006,-5.87591291E+001
+1.57188800E-006,-5.91479681E+001
+1.57189200E-006,-5.95287253E+001
+1.57189600E-006,-5.89772247E+001
+1.57190000E-006,-5.86345066E+001
+1.57190400E-006,-5.86424135E+001
+1.57190800E-006,-5.80491003E+001
+1.57191200E-006,-5.94673293E+001
+1.57191600E-006,-5.92910070E+001
+1.57192000E-006,-5.93657307E+001
+1.57192400E-006,-5.95720405E+001
+1.57192800E-006,-5.98233059E+001
+1.57193200E-006,-5.96163444E+001
+1.57193600E-006,-6.00322541E+001
+1.57194000E-006,-5.99533763E+001
+1.57194400E-006,-5.91642992E+001
+1.57194800E-006,-5.94079264E+001
+1.57195200E-006,-5.97094234E+001
+1.57195600E-006,-5.98974055E+001
+1.57196000E-006,-6.01247595E+001
+1.57196400E-006,-6.03338968E+001
+1.57196800E-006,-6.02861285E+001
+1.57197200E-006,-6.00260401E+001
+1.57197600E-006,-6.04098618E+001
+1.57198000E-006,-6.03500552E+001
+1.57198400E-006,-6.04444311E+001
+1.57198800E-006,-6.03060307E+001
+1.57199200E-006,-6.02464578E+001
+1.57199600E-006,-6.03271533E+001
+1.57200000E-006,-6.03123710E+001
+1.57200400E-006,-6.02620889E+001
+1.57200800E-006,-6.07163129E+001
+1.57201200E-006,-6.04096340E+001
+1.57201600E-006,-6.10487103E+001
+1.57202000E-006,-6.05898234E+001
+1.57202400E-006,-6.05921979E+001
+1.57202800E-006,-6.06260206E+001
+1.57203200E-006,-6.03541417E+001
+1.57203600E-006,-6.08574143E+001
+1.57204000E-006,-6.01964742E+001
+1.57204400E-006,-6.06067739E+001
+1.57204800E-006,-6.03698775E+001
+1.57205200E-006,-6.09343687E+001
+1.57205600E-006,-6.03239838E+001
+1.57206000E-006,-6.06466340E+001
+1.57206400E-006,-6.06024061E+001
+1.57206800E-006,-6.04657946E+001
+1.57207200E-006,-6.02151717E+001
+1.57207600E-006,-6.04177951E+001
+1.57208000E-006,-6.02992926E+001
+1.57208400E-006,-6.01817102E+001
+1.57208800E-006,-6.02291292E+001
+1.57209200E-006,-6.04578268E+001
+1.57209600E-006,-6.00074996E+001
+1.57210000E-006,-6.02396705E+001
+1.57210400E-006,-6.00456232E+001
+1.57210800E-006,-6.01738177E+001
+1.57211200E-006,-5.96475261E+001
+1.57211600E-006,-5.89382891E+001
+1.57212000E-006,-5.97895671E+001
+1.57212400E-006,-5.98661605E+001
+1.57212800E-006,-5.93355770E+001
+1.57213200E-006,-5.94656528E+001
+1.57213600E-006,-5.91657305E+001
+1.57214000E-006,-5.95924076E+001
+1.57214400E-006,-5.93157878E+001
+1.57214800E-006,-5.92893425E+001
+1.57215200E-006,-5.90361221E+001
+1.57215600E-006,-5.85023375E+001
+1.57216000E-006,-5.86414552E+001
+1.57216400E-006,-5.89445492E+001
+1.57216800E-006,-5.88280782E+001
+1.57217200E-006,-5.87687812E+001
+1.57217600E-006,-5.83645736E+001
+1.57218000E-006,-5.86615600E+001
+1.57218400E-006,-5.87672910E+001
+1.57218800E-006,-5.84464414E+001
+1.57219200E-006,-5.84588453E+001
+1.57219600E-006,-5.83878012E+001
+1.57220000E-006,-5.87951545E+001
+1.57220400E-006,-5.88540255E+001
+1.57220800E-006,-5.87512259E+001
+1.57221200E-006,-5.83234633E+001
+1.57221600E-006,-5.78590158E+001
+1.57222000E-006,-5.81439334E+001
+1.57222400E-006,-5.82069438E+001
+1.57222800E-006,-5.82895670E+001
+1.57223200E-006,-5.82448648E+001
+1.57223600E-006,-5.84535641E+001
+1.57224000E-006,-5.86082022E+001
+1.57224400E-006,-5.86343424E+001
+1.57224800E-006,-5.88880696E+001
+1.57225200E-006,-5.87355504E+001
+1.57225600E-006,-5.83407609E+001
+1.57226000E-006,-5.86612372E+001
+1.57226400E-006,-5.87919319E+001
+1.57226800E-006,-5.89386543E+001
+1.57227200E-006,-5.90881973E+001
+1.57227600E-006,-5.89283023E+001
+1.57228000E-006,-5.91618992E+001
+1.57228400E-006,-5.92443816E+001
+1.57228800E-006,-5.94456471E+001
+1.57229200E-006,-5.90541239E+001
+1.57229600E-006,-5.94420070E+001
+1.57230000E-006,-5.93820094E+001
+1.57230400E-006,-5.92034883E+001
+1.57230800E-006,-5.96364243E+001
+1.57231200E-006,-5.91530231E+001
+1.57231600E-006,-5.98192967E+001
+1.57232000E-006,-5.94107518E+001
+1.57232400E-006,-5.94901434E+001
+1.57232800E-006,-5.99010935E+001
+1.57233200E-006,-5.98456347E+001
+1.57233600E-006,-5.95876057E+001
+1.57234000E-006,-5.98971463E+001
+1.57234400E-006,-5.98103749E+001
+1.57234800E-006,-6.01384040E+001
+1.57235200E-006,-6.03706294E+001
+1.57235600E-006,-6.02385220E+001
+1.57236000E-006,-6.03750668E+001
+1.57236400E-006,-6.00898726E+001
+1.57236800E-006,-5.98707564E+001
+1.57237200E-006,-6.06298915E+001
+1.57237600E-006,-5.98879952E+001
+1.57238000E-006,-5.98148504E+001
+1.57238400E-006,-6.06710154E+001
+1.57238800E-006,-6.04017047E+001
+1.57239200E-006,-6.03401929E+001
+1.57239600E-006,-6.05018559E+001
+1.57240000E-006,-6.03915983E+001
+1.57240400E-006,-6.00995015E+001
+1.57240800E-006,-6.04218890E+001
+1.57241200E-006,-6.01417030E+001
+1.57241600E-006,-6.03770567E+001
+1.57242000E-006,-6.05000311E+001
+1.57242400E-006,-6.02198995E+001
+1.57242800E-006,-5.99617935E+001
+1.57243200E-006,-6.02305517E+001
+1.57243600E-006,-6.00616000E+001
+1.57244000E-006,-6.02438424E+001
+1.57244400E-006,-6.07963811E+001
+1.57244800E-006,-5.98451871E+001
+1.57245200E-006,-6.01199211E+001
+1.57245600E-006,-6.01856713E+001
+1.57246000E-006,-5.99573960E+001
+1.57246400E-006,-6.05018868E+001
+1.57246800E-006,-6.00329287E+001
+1.57247200E-006,-5.98574030E+001
+1.57247600E-006,-6.00145047E+001
+1.57248000E-006,-5.99873680E+001
+1.57248400E-006,-6.00131890E+001
+1.57248800E-006,-6.03929085E+001
+1.57249200E-006,-6.00956115E+001
+1.57249600E-006,-5.93802887E+001
+1.57250000E-006,-5.94886169E+001
+1.57250400E-006,-5.97163262E+001
+1.57250800E-006,-5.95593543E+001
+1.57251200E-006,-5.95832983E+001
+1.57251600E-006,-5.93268421E+001
+1.57252000E-006,-5.91318826E+001
+1.57252400E-006,-5.94889815E+001
+1.57252800E-006,-5.97892618E+001
+1.57253200E-006,-5.94321914E+001
+1.57253600E-006,-5.93653834E+001
+1.57254000E-006,-5.90681273E+001
+1.57254400E-006,-5.90064714E+001
+1.57254800E-006,-5.94115811E+001
+1.57255200E-006,-5.90076733E+001
+1.57255600E-006,-5.87815043E+001
+1.57256000E-006,-5.85979413E+001
+1.57256400E-006,-5.94765652E+001
+1.57256800E-006,-5.90282547E+001
+1.57257200E-006,-5.92745009E+001
+1.57257600E-006,-5.90907447E+001
+1.57258000E-006,-5.89833467E+001
+1.57258400E-006,-5.91638598E+001
+1.57258800E-006,-5.91861026E+001
+1.57259200E-006,-5.89074579E+001
+1.57259600E-006,-5.91960793E+001
+1.57260000E-006,-5.91685323E+001
+1.57260400E-006,-5.92735017E+001
+1.57260800E-006,-5.90620354E+001
+1.57261200E-006,-5.86935221E+001
+1.57261600E-006,-5.88713423E+001
+1.57262000E-006,-5.90868591E+001
+1.57262400E-006,-5.94884002E+001
+1.57262800E-006,-5.94096604E+001
+1.57263200E-006,-5.94569118E+001
+1.57263600E-006,-5.92029050E+001
+1.57264000E-006,-5.93014790E+001
+1.57264400E-006,-5.87129710E+001
+1.57264800E-006,-5.93887918E+001
+1.57265200E-006,-5.91148445E+001
+1.57265600E-006,-5.92945581E+001
+1.57266000E-006,-5.97061323E+001
+1.57266400E-006,-5.99010110E+001
+1.57266800E-006,-6.01538071E+001
+1.57267200E-006,-5.98137340E+001
+1.57267600E-006,-6.03612876E+001
+1.57268000E-006,-5.98693774E+001
+1.57268400E-006,-5.97252284E+001
+1.57268800E-006,-5.95705909E+001
+1.57269200E-006,-5.94048757E+001
+1.57269600E-006,-5.97040017E+001
+1.57270000E-006,-5.99085898E+001
+1.57270400E-006,-5.98806909E+001
+1.57270800E-006,-5.98952672E+001
+1.57271200E-006,-6.04358331E+001
+1.57271600E-006,-6.00218410E+001
+1.57272000E-006,-6.05203143E+001
+1.57272400E-006,-5.98565352E+001
+1.57272800E-006,-5.98474097E+001
+1.57273200E-006,-6.00707398E+001
+1.57273600E-006,-6.00314003E+001
+1.57274000E-006,-5.98413626E+001
+1.57274400E-006,-5.99500825E+001
+1.57274800E-006,-6.02729755E+001
+1.57275200E-006,-6.00769662E+001
+1.57275600E-006,-6.02805639E+001
+1.57276000E-006,-6.04904558E+001
+1.57276400E-006,-5.99379317E+001
+1.57276800E-006,-6.04728960E+001
+1.57277200E-006,-6.02556780E+001
+1.57277600E-006,-6.00440245E+001
+1.57278000E-006,-6.02594145E+001
+1.57278400E-006,-6.01203267E+001
+1.57278800E-006,-5.99233001E+001
+1.57279200E-006,-6.01450183E+001
+1.57279600E-006,-6.04423787E+001
+1.57280000E-006,-5.99746974E+001
+1.57280400E-006,-6.00099784E+001
+1.57280800E-006,-6.03412895E+001
+1.57281200E-006,-5.98237473E+001
+1.57281600E-006,-6.03279933E+001
+1.57282000E-006,-6.01868518E+001
+1.57282400E-006,-5.97564214E+001
+1.57282800E-006,-5.99862060E+001
+1.57283200E-006,-5.99337088E+001
+1.57283600E-006,-5.95749534E+001
+1.57284000E-006,-5.97090709E+001
+1.57284400E-006,-5.96457827E+001
+1.57284800E-006,-5.98733526E+001
+1.57285200E-006,-5.96376487E+001
+1.57285600E-006,-5.97555844E+001
+1.57286000E-006,-5.92701531E+001
+1.57286400E-006,-5.97131741E+001
+1.57286800E-006,-5.96420441E+001
+1.57287200E-006,-5.94667322E+001
+1.57287600E-006,-5.96939476E+001
+1.57288000E-006,-5.93929699E+001
+1.57288400E-006,-5.92406133E+001
+1.57288800E-006,-5.97737991E+001
+1.57289200E-006,-5.92727553E+001
+1.57289600E-006,-5.89748645E+001
+1.57290000E-006,-5.91023496E+001
+1.57290400E-006,-5.89914946E+001
+1.57290800E-006,-5.92330250E+001
+1.57291200E-006,-5.90426430E+001
+1.57291600E-006,-5.88660424E+001
+1.57292000E-006,-5.92000052E+001
+1.57292400E-006,-5.86395577E+001
+1.57292800E-006,-5.91558483E+001
+1.57293200E-006,-5.88362567E+001
+1.57293600E-006,-5.89545217E+001
+1.57294000E-006,-5.90834135E+001
+1.57294400E-006,-5.88152866E+001
+1.57294800E-006,-5.92105456E+001
+1.57295200E-006,-5.91156504E+001
+1.57295600E-006,-5.90631718E+001
+1.57296000E-006,-5.89069922E+001
+1.57296400E-006,-5.88486144E+001
+1.57296800E-006,-5.91311942E+001
+1.57297200E-006,-5.90554498E+001
+1.57297600E-006,-5.91770054E+001
+1.57298000E-006,-5.94963486E+001
+1.57298400E-006,-5.94240803E+001
+1.57298800E-006,-5.99360178E+001
+1.57299200E-006,-6.06479684E+001
+1.57299600E-006,-5.96898988E+001
+1.57300000E-006,-5.95041349E+001
+1.57300400E-006,-5.97122993E+001
+1.57300800E-006,-5.94921403E+001
+1.57301200E-006,-6.00165819E+001
+1.57301600E-006,-5.95746213E+001
+1.57302000E-006,-5.96767241E+001
+1.57302400E-006,-5.98989162E+001
+1.57302800E-006,-6.01712500E+001
+1.57303200E-006,-6.01755787E+001
+1.57303600E-006,-5.98207842E+001
+1.57304000E-006,-6.00930452E+001
+1.57304400E-006,-5.97842656E+001
+1.57304800E-006,-6.01876543E+001
+1.57305200E-006,-5.99346958E+001
+1.57305600E-006,-5.95713592E+001
+1.57306000E-006,-6.01844892E+001
+1.57306400E-006,-6.02001002E+001
+1.57306800E-006,-6.02449977E+001
+1.57307200E-006,-6.06227860E+001
+1.57307600E-006,-6.01391113E+001
+1.57308000E-006,-6.05873462E+001
+1.57308400E-006,-6.01731619E+001
+1.57308800E-006,-6.02716423E+001
+1.57309200E-006,-6.06611629E+001
+1.57309600E-006,-6.04340184E+001
+1.57310000E-006,-6.05037835E+001
+1.57310400E-006,-6.04472491E+001
+1.57310800E-006,-6.02724091E+001
+1.57311200E-006,-6.02239589E+001
+1.57311600E-006,-6.01005504E+001
+1.57312000E-006,-6.01548073E+001
+1.57312400E-006,-6.01552662E+001
+1.57312800E-006,-6.03385379E+001
+1.57313200E-006,-6.03561830E+001
+1.57313600E-006,-6.05989489E+001
+1.57314000E-006,-6.05651834E+001
+1.57314400E-006,-6.01743699E+001
+1.57314800E-006,-6.01702528E+001
+1.57315200E-006,-6.04796075E+001
+1.57315600E-006,-6.01102158E+001
+1.57316000E-006,-5.98845610E+001
+1.57316400E-006,-6.04099842E+001
+1.57316800E-006,-5.98543533E+001
+1.57317200E-006,-6.02454822E+001
+1.57317600E-006,-6.00101543E+001
+1.57318000E-006,-6.00727999E+001
+1.57318400E-006,-6.00119072E+001
+1.57318800E-006,-5.97015157E+001
+1.57319200E-006,-6.00335102E+001
+1.57319600E-006,-5.96440272E+001
+1.57320000E-006,-5.94866362E+001
+1.57320400E-006,-5.97505794E+001
+1.57320800E-006,-5.96164460E+001
+1.57321200E-006,-5.95983243E+001
+1.57321600E-006,-5.93223685E+001
+1.57322000E-006,-5.92784766E+001
+1.57322400E-006,-5.90249897E+001
+1.57322800E-006,-5.92672339E+001
+1.57323200E-006,-5.92430390E+001
+1.57323600E-006,-5.91312859E+001
+1.57324000E-006,-5.91044954E+001
+1.57324400E-006,-5.88723534E+001
+1.57324800E-006,-5.91549213E+001
+1.57325200E-006,-5.90194619E+001
+1.57325600E-006,-5.90409871E+001
+1.57326000E-006,-5.86606722E+001
+1.57326400E-006,-5.86092718E+001
+1.57326800E-006,-5.87854231E+001
+1.57327200E-006,-5.89600937E+001
+1.57327600E-006,-5.87743755E+001
+1.57328000E-006,-5.87878943E+001
+1.57328400E-006,-5.86619604E+001
+1.57328800E-006,-5.87058558E+001
+1.57329200E-006,-5.87485265E+001
+1.57329600E-006,-5.87310036E+001
+1.57330000E-006,-5.85938623E+001
+1.57330400E-006,-5.86499842E+001
+1.57330800E-006,-5.88895869E+001
+1.57331200E-006,-5.88397875E+001
+1.57331600E-006,-5.86973130E+001
+1.57332000E-006,-5.86532858E+001
+1.57332400E-006,-5.87860017E+001
+1.57332800E-006,-5.87712041E+001
+1.57333200E-006,-5.93921685E+001
+1.57333600E-006,-5.87020977E+001
+1.57334000E-006,-5.88431243E+001
+1.57334400E-006,-5.89726467E+001
+1.57334800E-006,-5.87434300E+001
+1.57335200E-006,-5.88505762E+001
+1.57335600E-006,-5.90011225E+001
+1.57336000E-006,-5.88242563E+001
+1.57336400E-006,-5.89706267E+001
+1.57336800E-006,-5.90549857E+001
+1.57337200E-006,-5.96627171E+001
+1.57337600E-006,-5.93531122E+001
+1.57338000E-006,-5.95439809E+001
+1.57338400E-006,-5.96539548E+001
+1.57338800E-006,-5.96345772E+001
+1.57339200E-006,-5.98611607E+001
+1.57339600E-006,-5.97033202E+001
+1.57340000E-006,-5.95562566E+001
+1.57340400E-006,-5.97919654E+001
+1.57340800E-006,-6.00766567E+001
+1.57341200E-006,-5.98678436E+001
+1.57341600E-006,-6.08358163E+001
+1.57342000E-006,-6.02823737E+001
+1.57342400E-006,-5.96939208E+001
+1.57342800E-006,-6.04466090E+001
+1.57343200E-006,-6.01738595E+001
+1.57343600E-006,-5.99959067E+001
+1.57344000E-006,-6.04496278E+001
+1.57344400E-006,-6.01802211E+001
+1.57344800E-006,-6.02594909E+001
+1.57345200E-006,-6.04710489E+001
+1.57345600E-006,-6.06094153E+001
+1.57346000E-006,-6.09424167E+001
+1.57346400E-006,-6.04882346E+001
+1.57346800E-006,-6.08069744E+001
+1.57347200E-006,-6.02865682E+001
+1.57347600E-006,-6.04950818E+001
+1.57348000E-006,-6.07885651E+001
+1.57348400E-006,-6.06096924E+001
+1.57348800E-006,-6.05592048E+001
+1.57349200E-006,-6.02395670E+001
+1.57349600E-006,-6.09785173E+001
+1.57350000E-006,-6.02437186E+001
+1.57350400E-006,-6.09790903E+001
+1.57350800E-006,-6.07159341E+001
+1.57351200E-006,-5.99320449E+001
+1.57351600E-006,-6.06845348E+001
+1.57352000E-006,-6.08842762E+001
+1.57352400E-006,-6.05304881E+001
+1.57352800E-006,-6.02630771E+001
+1.57353200E-006,-6.04500177E+001
+1.57353600E-006,-6.03445673E+001
+1.57354000E-006,-6.01045021E+001
+1.57354400E-006,-6.02004151E+001
+1.57354800E-006,-6.00037334E+001
+1.57355200E-006,-6.00696200E+001
+1.57355600E-006,-5.96551181E+001
+1.57356000E-006,-6.00198770E+001
+1.57356400E-006,-5.99801527E+001
+1.57356800E-006,-5.93106776E+001
+1.57357200E-006,-5.96283920E+001
+1.57357600E-006,-5.99216253E+001
+1.57358000E-006,-5.95937868E+001
+1.57358400E-006,-5.95149233E+001
+1.57358800E-006,-5.94976173E+001
+1.57359200E-006,-5.92724301E+001
+1.57359600E-006,-5.95906571E+001
+1.57360000E-006,-5.92701130E+001
+1.57360400E-006,-5.91554638E+001
+1.57360800E-006,-5.89858727E+001
+1.57361200E-006,-5.90251837E+001
+1.57361600E-006,-5.91335197E+001
+1.57362000E-006,-5.88459278E+001
+1.57362400E-006,-5.83949951E+001
+1.57362800E-006,-5.86402340E+001
+1.57363200E-006,-5.89079344E+001
+1.57363600E-006,-5.84654226E+001
+1.57364000E-006,-5.87769909E+001
+1.57364400E-006,-5.85273492E+001
+1.57364800E-006,-5.84187173E+001
+1.57365200E-006,-5.82466969E+001
+1.57365600E-006,-5.85584920E+001
+1.57366000E-006,-5.84324442E+001
+1.57366400E-006,-5.83087841E+001
+1.57366800E-006,-5.84612192E+001
+1.57367200E-006,-5.83530172E+001
+1.57367600E-006,-5.84873398E+001
+1.57368000E-006,-5.82314649E+001
+1.57368400E-006,-5.83219934E+001
+1.57368800E-006,-5.82957007E+001
+1.57369200E-006,-5.83870295E+001
+1.57369600E-006,-5.84475147E+001
+1.57370000E-006,-5.84598026E+001
+1.57370400E-006,-5.82251475E+001
+1.57370800E-006,-5.85362113E+001
+1.57371200E-006,-5.83621429E+001
+1.57371600E-006,-5.88098852E+001
+1.57372000E-006,-5.91072635E+001
+1.57372400E-006,-5.85299543E+001
+1.57372800E-006,-5.89940257E+001
+1.57373200E-006,-5.89034429E+001
+1.57373600E-006,-5.90584364E+001
+1.57374000E-006,-5.89363069E+001
+1.57374400E-006,-5.87691968E+001
